locationid,latitude,longitude,season,timestamp,species,campaign_start,campaign_end
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,12/30/2020 18:59,Rattus rattus,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,12/31/2020 4:55,Rattus rattus,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,12/31/2020 15:40,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,12/31/2020 15:46,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,12/31/2020 16:20,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,12/31/2020 16:33,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,12/31/2020 18:05,Rattus rattus,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,12/31/2020 18:07,Rattus rattus,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,12/31/2020 20:22,Rattus rattus,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,12/31/2020 20:24,Rattus rattus,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,1/1/2021 3:31,Rattus rattus,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,1/1/2021 4:24,Rattus rattus,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,1/1/2021 8:20,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,1/1/2021 13:40,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,1/1/2021 17:13,Procyon lotor,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,1/1/2021 17:41,Rattus rattus,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,1/3/2021 4:09,Rattus rattus,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,1/3/2021 11:35,Homo sapiens,12/25/2020,2/7/2021
SEWA_S02_MSR1,47.54984,-122.3086,Winter21,1/3/2021 20:52,Canis latrans,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/25/2020 7:27,Sylvilagus floridanus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/25/2020 10:43,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/25/2020 13:32,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/25/2020 13:37,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/25/2020 13:38,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/25/2020 13:41,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/25/2020 13:42,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/25/2020 13:44,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/25/2020 13:52,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/25/2020 17:46,Sylvilagus floridanus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/25/2020 20:49,Sylvilagus floridanus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/25/2020 23:36,Sylvilagus floridanus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/25/2020 23:38,Sylvilagus floridanus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/25/2020 23:51,Felis catus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/26/2020 0:56,Sylvilagus floridanus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/26/2020 12:47,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/26/2020 15:43,Felis catus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/27/2020 8:06,Sylvilagus floridanus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/27/2020 8:10,Sylvilagus floridanus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/27/2020 14:02,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/28/2020 8:50,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/28/2020 12:04,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/28/2020 12:13,Felis catus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/28/2020 12:16,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/28/2020 14:36,Canis familiaris,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/28/2020 16:43,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/28/2020 16:45,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/29/2020 9:33,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/29/2020 11:02,Felis catus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/29/2020 12:16,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/29/2020 12:21,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/29/2020 14:00,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/29/2020 14:59,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/29/2020 15:24,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/29/2020 18:23,Felis catus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/30/2020 13:21,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/30/2020 14:42,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/31/2020 11:08,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/31/2020 11:10,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/31/2020 11:53,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,12/31/2020 14:50,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/1/2021 10:48,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/1/2021 12:02,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/1/2021 12:16,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/1/2021 12:18,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/1/2021 12:21,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/1/2021 12:22,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/1/2021 12:41,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/1/2021 13:20,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/1/2021 13:34,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/1/2021 14:38,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/2/2021 9:33,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/2/2021 10:10,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/2/2021 14:21,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/2/2021 22:11,Sylvilagus floridanus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/2/2021 22:19,Sylvilagus floridanus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/3/2021 8:45,Canis latrans,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/3/2021 11:56,Canis latrans,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/3/2021 14:50,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/3/2021 17:35,Sylvilagus floridanus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/3/2021 17:40,Sylvilagus floridanus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/4/2021 8:06,Sylvilagus floridanus,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/4/2021 13:34,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/4/2021 13:36,Sciurus carolinensis,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/4/2021 15:38,Homo sapiens,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/4/2021 15:39,Homo sapiens,12/25/2020,2/7/2021
SEWA_S02_MWP2,47.56093,-122.31849,Winter21,1/4/2021 16:54,Felis catus,12/25/2020,2/7/2021
SEWA_S02_WDG1,47.54149,-122.34569,Winter21,12/31/2020 10:58,Homo sapiens,12/25/2020,2/7/2021
SEWA_S04_BRF2,47.47647,-122.23516,Winter21,12/31/2020 10:06,Homo sapiens,12/25/2020,2/7/2021
SEWA_S04_FGL1,47.48434,-122.26262,Winter21,12/31/2020 9:30,Homo sapiens,12/25/2020,2/7/2021
SEWA_S06_MPO1,47.44997,-122.11071,Winter21,1/1/2021 1:17,Procyon lotor,12/25/2020,2/7/2021
SEWA_S06_MPO1,47.44997,-122.11071,Winter21,1/1/2021 1:19,Procyon lotor,12/25/2020,2/7/2021
SEWA_S07_BMR1,47.44628,-122.07147,Winter21,1/3/2021 10:45,Homo sapiens,12/25/2020,2/7/2021
SEWA_S07_BMR1,47.44628,-122.07147,Winter21,1/3/2021 10:47,Homo sapiens,12/25/2020,2/7/2021
SEWA_S07_BMR1,47.44628,-122.07147,Winter21,1/31/2021 14:05,Homo sapiens,12/25/2020,2/7/2021
SEWA_S07_BMR1,47.44628,-122.07147,Winter21,1/31/2021 14:06,Homo sapiens,12/25/2020,2/7/2021
SEWA_S07_BMR1,47.44628,-122.07147,Winter21,1/31/2021 14:14,Homo sapiens,12/25/2020,2/7/2021
SEWA_S08_TMF1,47.42278,-121.94978,Winter21,1/24/2021 15:02,Cervus canadensis,12/25/2020,2/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,4/30/2021 13:09,Homo sapiens,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,4/30/2021 17:46,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,4/30/2021 18:05,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,4/30/2021 20:38,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,4/30/2021 21:39,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,4/30/2021 21:41,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,4/30/2021 22:13,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,4/30/2021 22:47,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/1/2021 1:45,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/1/2021 2:00,Sylvilagus floridanus,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/1/2021 2:12,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/1/2021 7:57,Canis latrans,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/1/2021 9:12,Canis latrans,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/1/2021 9:24,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/1/2021 10:00,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/1/2021 12:25,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/1/2021 12:26,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/1/2021 12:53,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/1/2021 13:10,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/1/2021 13:23,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/1/2021 15:03,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/1/2021 21:20,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/2/2021 0:33,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/2/2021 0:49,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/2/2021 1:30,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/2/2021 3:00,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/2/2021 9:48,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/2/2021 20:48,Procyon lotor,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/2/2021 22:22,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/2/2021 22:26,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/2/2021 22:42,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/3/2021 0:19,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/3/2021 2:00,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/3/2021 2:04,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/3/2021 5:49,Melospiza melodia,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/3/2021 6:46,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/3/2021 7:05,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/3/2021 7:43,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/3/2021 12:44,Sylvilagus floridanus,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/4/2021 0:43,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/4/2021 4:10,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/4/2021 11:02,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/4/2021 19:54,Canis latrans,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/4/2021 22:08,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/5/2021 9:21,Canis latrans,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/5/2021 19:28,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/5/2021 20:36,Sylvilagus floridanus,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/5/2021 21:02,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/5/2021 21:21,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/5/2021 21:46,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/5/2021 21:54,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/5/2021 23:14,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/6/2021 0:18,Procyon lotor,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/6/2021 1:09,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/6/2021 2:10,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/6/2021 2:45,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/6/2021 2:54,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/6/2021 20:03,Rattus sp.,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/6/2021 21:00,Procyon lotor,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/6/2021 21:02,Procyon lotor,3/25/2021,5/7/2021
SEWA_N01_DRP2,47.64354,-122.36046,Spring21,5/6/2021 22:20,Rattus sp.,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,3/25/2021 20:00,Canis latrans,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,3/26/2021 15:34,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,3/27/2021 8:24,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,3/27/2021 10:10,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,3/27/2021 21:27,Canis latrans,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,3/28/2021 8:34,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,3/30/2021 13:10,Homo sapiens,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,3/31/2021 10:55,Homo sapiens,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,3/31/2021 10:58,Homo sapiens,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/2/2021 10:03,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/3/2021 3:52,Canis latrans,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/3/2021 4:20,Canis latrans,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/3/2021 17:22,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/3/2021 17:23,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/4/2021 9:39,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/4/2021 16:20,Homo sapiens,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/5/2021 12:29,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/6/2021 10:37,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/6/2021 16:28,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/6/2021 17:19,Sylvilagus floridanus,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/6/2021 18:48,Sylvilagus floridanus,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/7/2021 3:01,Sylvilagus floridanus,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/7/2021 5:14,Sylvilagus floridanus,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/7/2021 22:37,Procyon lotor,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/8/2021 10:31,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/8/2021 10:34,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/9/2021 6:22,Sylvilagus floridanus,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/9/2021 12:20,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/10/2021 21:19,Procyon lotor,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/11/2021 15:58,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/11/2021 20:15,Sylvilagus floridanus,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/12/2021 11:08,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/12/2021 12:15,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/13/2021 10:06,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/13/2021 12:10,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/14/2021 3:14,Sylvilagus floridanus,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/14/2021 17:28,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/16/2021 19:10,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/18/2021 0:40,Canis latrans,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/18/2021 0:42,Canis latrans,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/18/2021 0:43,Canis latrans,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/18/2021 1:02,Canis latrans,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/18/2021 1:04,Canis latrans,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/18/2021 23:10,Canis latrans,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/20/2021 8:45,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/20/2021 18:36,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/20/2021 21:28,Canis latrans,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/21/2021 10:24,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/21/2021 10:32,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/22/2021 9:49,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/22/2021 13:43,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/25/2021 15:57,Homo sapiens,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/25/2021 15:58,Homo sapiens,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/25/2021 16:02,Homo sapiens,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/26/2021 22:38,Procyon lotor,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/27/2021 17:01,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,4/28/2021 8:29,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,5/1/2021 7:25,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,5/1/2021 10:38,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,5/2/2021 12:13,Sciurus carolinensis,3/25/2021,5/7/2021
SEWA_N03_IRP1,47.69055,-122.28101,Spring21,5/3/2021 10:17,Sciurus carolinensis,3/25/2021,5/7/2021
